timestamp;AXIS_ACT;POS_ACT;TORQUE_A1;TORQUE_A2;TORQUE_A3;TORQUE_A4;TORQUE_A5;TORQUE_A6;MOT_TEMP_A1;MOT_TEMP_A2;MOT_TEMP_A3;MOT_TEMP_A4;MOT_TEMP_A5;MOT_TEMP_A6;CURR_A1;CURR_A2;CURR_A3;CURR_A4;CURR_A5;CURR_A6;VEL_AXIS_ACT_A1;VEL_AXIS_ACT_A2;VEL_AXIS_ACT_A3;VEL_AXIS_ACT_A4;VEL_AXIS_ACT_A5;VEL_AXIS_ACT_A6;VEL_ACT;OV_PRO;BRAKE_SIG;MODE_OP;PRO_STATE1
2025-11-27 14:13:53.764;{E6AXIS: A1 21.6373806, A2 -139.758759, A3 153.728378, A4 -0.739100039, A5 11.8348293, A6 9.39366913, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;0.371576577;5.11676502;-7.54896736;-2.56128502;-1.17282283;-1.25515497;295;294;294;296;295;295;-0.0190740675;-0.0426361524;-0.0516121872;0.0483209714;0.0139876502;-0.142419711;-0.000305000;0.000915555924;0.000325348141;-0.000270670309;0.0;0.0;0.0;100;0;#T1;#P_FREE
2025-11-27 14:13:53.945;{E6AXIS: A1 21.6373806, A2 -139.758759, A3 153.728378, A4 -0.739100039, A5 11.8348293, A6 9.39366913, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;2.00651360;9.41502094;-1.81557333;-3.08518243;-0.879616737;-4.57524395;295;294;294;296;295;295;-0.0134640485;-0.0140250502;-0.0488071777;0.0826543;-0.0152592547;-0.146234527;0.0;0.000305277907;0.0;-0.000270670309;0.0;-0.000316817;0.0;100;0;#T1;#P_FREE
2025-11-27 14:13:54.127;{E6AXIS: A1 21.6373806, A2 -139.758759, A3 153.728378, A4 -0.739100039, A5 11.8348293, A6 9.39366913, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;0.966099083;5.73094893;-1.24223530;-2.21201682;-0.469129354;-1.98395503;295;294;294;296;295;295;-0.00504901819;-0.0448801629;0.000561002;0.0788394809;0.0610370189;-0.106814787;0.0;0.0;0.0;0.000812257407;0.0;0.000633922522;0.0;100;0;#T1;#P_FREE
2025-11-27 14:13:54.305;{E6AXIS: A1 21.6373806, A2 -139.758759, A3 153.728378, A4 -0.739100039, A5 11.8348293, A6 9.39366913, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-0.445891887;12.0760202;-2.00668693;-4.59866524;-1.29010510;-3.52253270;295;294;294;296;295;295;-0.00897603203;0.00448801601;-0.0544171967;0.0775678754;0.0750246719;-0.171666622;0.0;0.0;0.0;-0.000541587127;0.0;0.0;0.0;100;0;#T1;#P_FREE
2025-11-27 14:13:54.486;{E6AXIS: A1 21.6373806, A2 -139.758759, A3 153.728378, A4 -0.739100039, A5 11.8348293, A6 9.39366913, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;2.30377483;11.4620399;-3.34447908;-3.84192228;-1.87651622;-4.89915419;295;294;294;296;295;295;0.00168300606;-0.0532951914;-0.0162690580;0.0762962699;0.0394197404;-0.136061683;0.0;0.000305277907;0.000325348141;0.0;0.0;0.000317105529;0.0;100;0;#T1;#P_FREE
2025-11-27 14:13:54.665;{E6AXIS: A1 21.6373806, A2 -139.758759, A3 153.728378, A4 -0.739100039, A5 11.8348293, A6 9.39366913, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-0.222945973;8.28953362;-6.30673;-2.56128120;-0.527770340;-4.45377636;295;294;294;296;295;295;-0.00561002037;-0.0398311429;-0.0230010822;0.0673950389;-0.00381481368;-0.111901201;0.0;-0.000610555813;0.0;0.0;0.0;0.0;0.0;100;0;#T1;#P_FREE
2025-11-27 14:13:54.857;{E6AXIS: A1 21.6373806, A2 -139.758759, A3 153.728378, A4 -0.739100039, A5 11.8348293, A6 9.39366913, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;0.371576488;7.67443657;-4.01337528;-2.79412484;-0.938258290;-4.17035437;295;295;294;296;295;295;-0.0201960728;-0.0112200407;-0.0398311429;0.0546789952;0.0114444410;-0.156407356;0.000305277761;0.0;0.0;0.0;0.0;-0.000633922522;0.0;100;0;#T1;#P_FREE
2025-11-27 14:13:55.039;{E6AXIS: A1 21.6373806, A2 -139.758759, A3 153.728378, A4 -0.739100039, A5 11.8348293, A6 9.39366913, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;0.520207226;8.69613934;-3.53559232;-3.84192109;-1.34874582;-2.55079913;295;295;294;296;295;295;-0.0112200407;-0.0504901819;-0.0325381160;0.0699382499;0.0305185094;-0.0521357879;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100;0;#T1;#P_FREE
2025-11-27 14:13:55.216;{E6AXIS: A1 21.6373806, A2 -139.758759, A3 153.728378, A4 -0.739100039, A5 11.8348293, A6 9.39366913, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-0.743153095;5.01249886;-7.74008131;-2.38664818;-1.70059299;-3.96791077;295;295;294;296;295;295;-0.00336601213;-0.0134640485;-0.0353431255;0.0737530664;0.0216172785;-0.0902839229;0.0;0.0;0.0;0.000541587127;0.0;0.0;0.0;100;0;#T1;#P_FREE
2025-11-27 14:13:55.426;{E6AXIS: A1 21.6373806, A2 -139.758759, A3 153.728378, A4 -0.739100039, A5 11.8348293, A6 9.39366913, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;179.837616;7.46699095;-5.82894897;-4.48224115;0.996899247;-6.07333040;295;295;294;296;295;295;-1.35257590;0.0162690580;-0.0409531482;0.0508641824;0.0317901149;-0.0648518354;-0.000305277761;-0.000305000111;0.0;0.000270670309;0.0;0.000316817;0.0;100;0;#T1;#P_FREE
2025-11-27 14:13:55.607;{E6AXIS: A1 21.6372528, A2 -139.758759, A3 153.728378, A4 -0.739100039, A5 11.8348293, A6 9.39366913, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;137.778137;6.85296869;-2.58002639;-3.08517909;-0.175923407;-3.88693285;295;295;294;296;295;295;-0.0319771133;0.0241230875;-0.0224400815;0.0457777642;0.0203456730;-0.133518472;0.0100708334;0.000305000111;0.0;0.000270670309;0.000280047447;0.000316817;0.0;100;1;#T1;#P_FREE
2025-11-27 14:13:55.789;{E6AXIS: A1 21.6190338, A2 -139.758759, A3 153.728378, A4 -0.739100039, A5 11.8348293, A6 9.39366913, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-595.662842;2.76156855;-0.764452100;-2.79412460;-1.87640893;-2.71275473;295;295;294;296;296;295;3.56124091;-0.0185130667;-0.0426361524;0.0699382499;-0.00762962736;-0.153864145;0.301513612;0.0;-0.000325348141;-0.000270670309;0.0;-0.000317105529;0.0;100;1;#T1;#P_FREE
2025-11-27 14:13:55.977;{E6AXIS: A1 21.5254078, A2 -139.758759, A3 153.728378, A4 -0.739100039, A5 11.8348293, A6 9.39366913, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-510.123840;5.42076111;-7.74008036;-2.44485903;-0.644881845;-3.56302142;295;295;294;296;296;295;4.17161083;-0.0465631671;-0.0308551099;0.0483209714;0.0343333222;-0.0750246719;0.757141113;0.000305277907;0.0;0.000812257407;0.0;-0.000634211057;0.0;100;1;#T1;#P_FREE
2025-11-27 14:13:56.150;{E6AXIS: A1 21.3206406, A2 -139.758759, A3 153.728378, A4 -0.739100039, A5 11.8348293, A6 9.39366913, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-496.311890;4.39792871;-0.668895602;-2.56128097;-2.52057457;-3.72497725;295;295;294;296;296;295;3.77273846;-0.00112200400;-0.0381481349;0.0559506;0.0381481349;-0.152592540;1.54235828;0.000610278;-0.00195149670;-0.000541587127;-0.00251966249;0.0;0.0;100;1;#T1;#P_FREE
2025-11-27 14:13:56.335;{E6AXIS: A1 20.9198303, A2 -139.758759, A3 153.728378, A4 -0.739100039, A5 11.8348293, A6 9.39366913, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-577.473083;3.27285433;-6.30673170;-3.72549939;0.351678610;-3.32008791;295;295;294;296;296;295;4.61480236;-0.00448801601;-0.0415141508;0.0457777642;0.0241604857;-0.148777738;2.62054443;0.0;0.00162614859;0.0;-0.00139972754;0.0;0.0;100;1;#T1;#P_FREE
2025-11-27 14:13:56.519;{E6AXIS: A1 20.3486023, A2 -139.758759, A3 153.728378, A4 -0.739100039, A5 11.8348293, A6 9.39366913, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-476.456268;2.25007772;-10.0334377;-3.66728830;0.703322113;-2.10542154;294;295;294;296;296;295;3.91859889;-0.0134640485;0.0117810424;0.0686666444;-0.00127160456;-0.0775678754;2.70690918;0.000305277907;0.00162614859;0.000270670309;-0.00195982237;0.000317105529;0.0;100;1;#T1;#P_FREE
