timestamp;AXIS_ACT;POS_ACT;TORQUE_A1;TORQUE_A2;TORQUE_A3;TORQUE_A4;TORQUE_A5;TORQUE_A6;MOT_TEMP_A1;MOT_TEMP_A2;MOT_TEMP_A3;MOT_TEMP_A4;MOT_TEMP_A5;MOT_TEMP_A6;CURR_A1;CURR_A2;CURR_A3;CURR_A4;CURR_A5;CURR_A6;VEL_AXIS_ACT_A1;VEL_AXIS_ACT_A2;VEL_AXIS_ACT_A3;VEL_AXIS_ACT_A4;VEL_AXIS_ACT_A5;VEL_AXIS_ACT_A6;VEL_ACT;OV_PRO;BRAKE_SIG;MODE_OP;PRO_STATE1
2025-11-27 14:34:02.215;{E6AXIS: A1 -4.86033106, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;312.016907;3.47529554;14.1333857;-2.21112442;-55.3154602;25.1279449;295;296;295;296;296;296;-3.20332170;-0.0359041281;0.0807842910;0.0292469040;1.16478980;0.779493630;-0.895690799;0.0;0.000650400238;0.0;0.000280047447;0.0;0.0;100;49;#T1;#P_FREE
2025-11-27 14:34:02.346;{E6AXIS: A1 -4.72157717, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;314.098511;-2.14648271;12.7964420;-0.872760057;-54.0192108;26.0181408;295;296;295;296;296;296;-2.30796218;-0.0302941073;0.0796622857;0.0228888821;1.21311080;0.806197345;-0.895996094;-0.000610555813;-0.000325052097;0.000270670309;-0.000559840060;-0.000316817;0.0;100;49;#T1;#P_FREE
2025-11-27 14:34:02.474;{E6AXIS: A1 -4.58702755, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;431.619171;0.306637436;6.87570333;-1.22181010;-56.7672043;25.8562870;295;296;295;296;296;296;-3.10234118;-0.0157080553;0.121737435;0.0279753;1.15716016;0.801110923;-0.916748047;0.000610278;-0.000325052097;-0.000270916818;0.00111968012;0.00126813364;0.0;100;49;#T1;#P_FREE
2025-11-27 14:34:02.587;{E6AXIS: A1 -4.46929693, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;331.335693;2.45308733;19.4811516;-1.22177494;-55.6503410;25.4111881;295;296;295;296;296;296;-2.13797879;-0.00448801601;0.0622712262;0.0292469040;1.19785154;0.780765176;-0.877990842;0.000305277907;0.000325348141;-0.000270916818;-0.000839887478;-0.000317105529;0.0;100;49;#T1;#P_FREE
2025-11-27 14:34:02.712;{E6AXIS: A1 -4.33474731, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;375.315155;-2.35086560;11.6504936;-1.91988766;-58.6933632;25.0874825;295;296;295;296;296;296;-2.99462891;-0.00897603203;0.0813452899;0.0190740675;1.22582674;0.811283767;-0.907287478;0.0;0.000325348141;0.0;0.00139998237;0.0;0.0;100;49;#T1;#P_FREE
2025-11-27 14:34:02.835;{E6AXIS: A1 -4.20440245, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;311.723022;2.35085750;11.9369802;-0.698129177;-52.7752457;25.2898;295;296;295;296;296;296;-2.72310376;-0.00504901819;0.0162690580;0.0368765332;1.21819723;0.798567653;-0.905151367;0.000305000111;0.0;-0.000541833637;-0.000559840060;0.00158523908;0.0;100;49;#T1;#P_FREE
2025-11-27 14:34:02.959;{E6AXIS: A1 -4.07826233, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;418.771118;4.59949255;19.0036755;-1.04718089;-58.2209206;24.6423874;295;296;295;296;296;296;-2.18398094;-0.0201960728;0.0942483395;0.0292469040;1.23854291;0.794752896;-0.900879145;-0.000305000111;0.000650696282;0.0;0.000279792614;-0.00158495060;0.0;100;49;#T1;#P_FREE
2025-11-27 14:34:03.094;{E6AXIS: A1 -3.93530345, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;398.195618;2.14642620;14.5153666;-1.51258016;-53.6511955;25.6135063;295;296;295;296;296;296;-2.55087614;-0.0168300606;0.0976143554;0.0330617204;1.19149351;0.787123203;-0.911865;0.000610278;0.0;-0.000541833637;-0.00139972754;-0.000951028080;0.0;100;49;#T1;#P_FREE
2025-11-27 14:34:03.224;{E6AXIS: A1 -3.79654932, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;402.429749;3.78179312;9.35859489;-2.09432745;-58.9216042;25.8562870;295;296;295;296;296;296;-3.24876261;-0.0218790788;0.108273387;0.0394197404;1.27669096;0.783308387;-0.913696408;0.000610278;0.0;0.000270916818;0.000560094893;0.000951028080;0.0;100;49;#T1;#P_FREE
2025-11-27 14:34:03.356;{E6AXIS: A1 -3.65779495, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;387.647461;3.27073646;22.8235092;-1.57073808;-54.4111824;25.0065594;295;296;295;296;296;296;-3.03502083;-0.00392701384;0.0830283;0.0267036967;1.19022191;0.798567653;-0.887756407;-0.000305277907;0.000325348141;0.0;-0.00111968012;-0.000634211057;0.0;100;49;#T1;#P_FREE
