timestamp;AXIS_ACT;POS_ACT;TORQUE_A1;TORQUE_A2;TORQUE_A3;TORQUE_A4;TORQUE_A5;TORQUE_A6;MOT_TEMP_A1;MOT_TEMP_A2;MOT_TEMP_A3;MOT_TEMP_A4;MOT_TEMP_A5;MOT_TEMP_A6;CURR_A1;CURR_A2;CURR_A3;CURR_A4;CURR_A5;CURR_A6;VEL_AXIS_ACT_A1;VEL_AXIS_ACT_A2;VEL_AXIS_ACT_A3;VEL_AXIS_ACT_A4;VEL_AXIS_ACT_A5;VEL_AXIS_ACT_A6;VEL_ACT;OV_PRO;BRAKE_SIG;MODE_OP;PRO_STATE1
2025-11-27 15:22:34.922;{E6AXIS: A1 16.9237595, A2 -93.6779, A3 128.590591, A4 7.04833031, A5 -21.5470371, A6 3.08084083, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;4.25245076E-07;5.82280827;-22.7135162;2.38516474;1.05423105;-4.44825363;296;296;296;296;296;296;0.0173910614;-0.0134640485;-0.125103444;-0.0750246719;-0.0267036967;-0.0979135484;-0.000915555574;0.0;0.0;0.000270916818;-0.000280047447;0.000316817;0.0;100;0;#T1;#P_FREE
2025-11-27 15:22:35.063;{E6AXIS: A1 16.9237595, A2 -93.6779, A3 128.590591, A4 7.04833031, A5 -21.5470371, A6 3.08084083, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-4.82802629;2.96294928;-18.2280731;3.60683441;-0.702821076;-3.72035766;296;296;296;296;296;296;0.0246840883;-0.0207570754;-0.126225457;-0.0750246719;-0.00762962736;-0.138604894;0.000305277761;0.0;0.0;0.0;0.0;0.0;0.0;100;0;#T1;#P_FREE
2025-11-27 15:22:35.209;{E6AXIS: A1 16.9237595, A2 -93.6779, A3 128.590591, A4 7.04833031, A5 -21.5470371, A6 3.08084083, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;0.297109783;3.47422;-19.3732948;3.72318387;0.175705194;-3.76079607;296;296;296;296;296;296;0.0213180762;-0.0112200407;-0.0762962699;-0.0724814609;0.00508641824;-0.137333289;0.000305277761;0.0;0.000325348141;-0.000541587127;0.000280047447;0.000317105529;0.0;100;0;#T1;#P_FREE
2025-11-27 15:22:35.370;{E6AXIS: A1 16.9237595, A2 -93.6779, A3 128.590591, A4 7.04833031, A5 -21.5470371, A6 3.08084083, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-2.59970593;3.06575942;-444.116882;3.19961119;0.292841941;-4.48869133;296;296;296;296;296;296;0.0201960728;-0.0100980364;-3.27569056;-0.0788394809;-0.0267036967;-0.127160460;-0.000305277761;0.0;-0.000325348141;0.0;-0.000279792614;0.0;0.0;100;0;#T1;#P_FREE
2025-11-27 15:22:35.516;{E6AXIS: A1 16.9237595, A2 -93.6779, A3 128.590591, A4 7.04833031, A5 -21.5470371, A6 3.08084083, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-0.891327918;-0.817584276;-656.663879;3.31596065;0.351410538;-4.04386711;296;296;296;296;296;296;-0.0140250502;-0.00729302643;-4.13907290;-0.108086385;-0.0267036967;-0.114444412;-0.000305277761;0.0;-0.000975748349;0.0;0.0;0.0;0.0;100;4;#T1;#P_FREE
2025-11-27 15:22:35.683;{E6AXIS: A1 16.9237595, A2 -93.6779, A3 128.590591, A4 7.04833031, A5 -21.5470371, A6 3.08084083, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-2.59970665;3.98588;-789.516357;3.02508712;0.644252241;-3.55860281;296;296;296;296;296;296;0.0129030468;-0.0117810424;-4.89698648;-0.0953703448;-0.00762962736;-0.167851806;-0.000305277761;0.0;0.0;0.0;0.0;-0.000317105529;0.0;100;4;#T1;#P_FREE
2025-11-27 15:22:35.824;{E6AXIS: A1 16.9237595, A2 -93.6779, A3 128.590591, A4 7.04833031, A5 -21.5470371, A6 3.08084083, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-0.817050219;0.408818871;-920.713440;3.66500902;0.175705194;-4.81220102;296;296;296;296;296;296;0.0157080553;-0.0314161107;-6.13287401;-0.0788394809;-0.0114444410;-0.152592540;-0.000305277761;0.0;-0.00780569063;0.0;0.0;0.000317105529;0.0;100;4;#T1;#P_FREE
2025-11-27 15:22:35.990;{E6AXIS: A1 16.9237595, A2 -93.6779, A3 128.583023, A4 7.04833031, A5 -21.5470371, A6 3.08084083, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-3.19392443;3.98605251;-2092.92017;3.89770818;0.878526;-4.48869228;296;296;296;296;296;296;0.0173910614;-0.0145860529;-12.8991184;-0.0890123174;-0.00127160456;-0.0877407119;-0.000305277761;0.000305277907;-0.522985160;0.0;-0.000559840060;0.000317105529;0.0;100;4;#T1;#P_FREE
2025-11-27 15:22:36.137;{E6AXIS: A1 16.9237595, A2 -93.6779, A3 128.509872, A4 7.04833031, A5 -21.5470371, A6 3.08084083, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-1.70837784;4.90596676;-1707.04187;4.07223225;0.702820420;-4.32693768;296;296;296;296;296;296;0.00168300606;-0.0258060936;-10.6433306;-0.0712098554;-0.0267036967;-0.202185124;0.000305277761;0.0;-1.37641323;0.000541587127;0.0;-0.000634211057;0.0;100;4;#T1;#P_FREE
2025-11-27 15:22:36.289;{E6AXIS: A1 16.9237595, A2 -93.6779, A3 128.283875, A4 7.04833031, A5 -21.5470371, A6 3.08084083, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-2.52542806;5.62146664;-1768.17346;3.89770818;0.175704777;-3.76133251;296;296;296;296;296;296;-0.0196350701;-0.0173910614;-9.57574368;-0.0788394809;-0.0114444410;-0.108086385;0.000305277761;0.0;-1.90265071;0.000270916818;-0.000559840060;0.0;0.0;100;4;#T1;#P_FREE
